,Files,label
61,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/mrgmchwvfk.mp4,0
62,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/xzhlniwqng.mp4,0
63,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/xlzhzudnny.mp4,0
64,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/pczqsicacb.mp4,0
65,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/kkhtabarcx.mp4,0
66,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/xxmdknsonl.mp4,0
67,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/eifretwgfd.mp4,0
68,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/eclxonfxph.mp4,0
69,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/luiqqsfzgz.mp4,0
70,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/nsqssmxbuk.mp4,0
71,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/ofdhwdwvqb.mp4,0
72,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/tsvhwitvah.mp4,0
73,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/advzryyfkn.mp4,0
74,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/hcpxaobnjr.mp4,0
75,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/mcchrddyxx.mp4,0
76,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/bzybxsrwxk.mp4,0
77,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/jegaokdbdb.mp4,0
78,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/wiqdiiskbi.mp4,0
79,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/pdgzsvxvht.mp4,0
80,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/ghfnznqrvh.mp4,0
81,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/hbcasaspdr.mp4,0
82,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/plsttxlqoo.mp4,0
83,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/pzkvwtadta.mp4,0
84,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/aycjerwghk.mp4,0
85,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/mwtamzmmjs.mp4,0
86,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/gvpqgtsuyh.mp4,0
87,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/kytwyrusew.mp4,0
88,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/mgssylcwny.mp4,0
89,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/pijwznrtjh.mp4,0
90,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/pxrhjlzird.mp4,0
91,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/nnqfwqrcov.mp4,0
92,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/ftxkyhpuyp.mp4,0
93,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/almnilnfyu.mp4,0
94,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/gbwbyxszjl.mp4,0
95,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/pshagenxml.mp4,0
96,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/xrxzalqmrz.mp4,0
97,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/puylpqprqd.mp4,0
98,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/cqbfayfpqx.mp4,0
99,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/noozhkzkru.mp4,0
100,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/lkwtqysqwr.mp4,0
101,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/chfkrpvgnz.mp4,0
102,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/rrwgtachie.mp4,0
103,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/ewoczpvuuc.mp4,0
104,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/spzmqugvtn.mp4,0
105,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/rozrjmrmeo.mp4,0
106,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/uyddeofvvz.mp4,0
107,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/xpxqxdbjud.mp4,0
108,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/tchdlkhcym.mp4,0
109,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/nqxbkwbekr.mp4,0
110,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/ezfrcspzxw.mp4,0
111,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/awkvatcshx.mp4,0
112,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/sjkigpouuh.mp4,0
113,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/skblurqkbj.mp4,0
114,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/pgvkkpnfrg.mp4,0
115,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/yvkuususfu.mp4,0
116,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/hcnvjrbwyb.mp4,0
117,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/frgzynfdxp.mp4,0
118,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/vjokxcywyt.mp4,0
119,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/gasbzeweme.mp4,0
120,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/ihgazewlbd.mp4,0
121,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/goegdmmyxk.mp4,0
122,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/vjenypjkzt.mp4,0
123,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/ldsunxtchf.mp4,0
124,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/wzdnvgackt.mp4,0
125,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/sewkrjtill.mp4,0
126,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/navoiyfxpr.mp4,0
127,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/vzsbpfzmpr.mp4,0
128,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/fldpkataqk.mp4,0
129,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/xpwzoebyho.mp4,0
130,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/cdgveexocr.mp4,0
131,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/czhkwernpi.mp4,0
132,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/qohooxdwvh.mp4,0
133,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/cvuiocbcbz.mp4,0
134,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/qawbflilul.mp4,0
135,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/oikhytmnol.mp4,0
136,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/rltsrqhbff.mp4,0
137,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/hexyjykhvk.mp4,0
138,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/twgobosowv.mp4,0
139,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/hwaxcxpfxl.mp4,0
140,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_3/iutieugpqx.mp4,0
141,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/rcjyfjozsp.mp4,0
142,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/byqugsmtxr.mp4,0
143,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/mkwhpzswmo.mp4,0
144,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/xobjrvpdzt.mp4,0
145,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/lnfmifgbde.mp4,0
146,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/lsgtnrwehr.mp4,0
147,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/ggxvpmqrar.mp4,0
148,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/hshpnnxnyh.mp4,0
149,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/kmyrnchata.mp4,0
150,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/rhlbxcznio.mp4,0
151,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/boobpetndu.mp4,0
152,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/mlapkogbzz.mp4,0
153,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/jwjyxtjdvp.mp4,0
154,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/phtwqvezao.mp4,0
155,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/ofwjwemovw.mp4,0
156,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/cqxylbgxnc.mp4,0
157,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/firlsjvtup.mp4,0
158,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/nbmlalfmaj.mp4,0
159,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/epxxazhprp.mp4,0
160,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/ckrafhjqpz.mp4,0
161,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/gkbmuqhfti.mp4,0
162,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/fszexmwczt.mp4,0
163,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/yqwcvpjeuw.mp4,0
164,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/zveogsfnoz.mp4,0
165,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/pxcumwtops.mp4,0
166,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/woewmsbgot.mp4,0
167,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/gasdqayvgc.mp4,0
168,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/gnqojufshp.mp4,0
169,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/voeyftxnik.mp4,0
170,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/kaozdubluo.mp4,0
171,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/aszdwxqtnb.mp4,0
172,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/opwqlxzcaf.mp4,0
173,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/lkgrqfcrps.mp4,0
174,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/oyjzcpvrfg.mp4,0
175,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/cxeuodcmqd.mp4,0
176,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/hvmcslpaeu.mp4,0
177,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/xxbunqmupn.mp4,0
178,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/xjabnijtoe.mp4,0
179,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/xuhcvxtzxd.mp4,0
180,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/gmrxvmvrzt.mp4,0
181,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_4/aahncigwte.mp4,0
182,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_5/aljzaalpym.mp4,0
183,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_5/iavxqeuuxa.mp4,0
184,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_5/gwmlawcreb.mp4,0
185,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_5/nopjjvwwrg.mp4,0
186,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_5/mgnqkbtorj.mp4,0
187,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_5/cxobtfqqqo.mp4,0
188,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_5/khhsdtspvv.mp4,0
189,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_5/htrkeemhkr.mp4,0
190,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_5/caedadzzml.mp4,0
191,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_5/xarfrtqenk.mp4,0
192,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_5/ayfohzyelj.mp4,0
193,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_5/tohrqjyter.mp4,0
194,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/xoocqckwwg.mp4,0
195,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/brqcongpqi.mp4,0
196,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/kdzawbgzwb.mp4,0
197,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/drtulzvrde.mp4,0
198,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/hdrhwqbytu.mp4,0
199,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/fjdunxauji.mp4,0
200,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/ylwljpzqhq.mp4,0
201,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/bgebgmkxyc.mp4,0
202,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/hsirdisoaf.mp4,0
203,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/krgtejyztc.mp4,0
204,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/qrnmvmbqxo.mp4,0
205,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/uofwyzsldm.mp4,0
206,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/vuihguvkdd.mp4,0
207,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/awqlgqazkz.mp4,0
208,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/papoalwbmv.mp4,0
209,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/drjkkdbcvc.mp4,0
210,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/eseqomravm.mp4,0
211,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/jvkjkrdeok.mp4,0
212,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/qwbpqfsdwy.mp4,0
213,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/bjpnibwoid.mp4,0
214,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/ytoqfjghfw.mp4,0
215,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/fnlqhlbltj.mp4,0
216,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/ykofirxynw.mp4,0
217,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/mivamcdkfj.mp4,0
218,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/tfbvbyliwh.mp4,0
219,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/tuktnbjjoz.mp4,0
220,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/echurwqdgu.mp4,0
221,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/kxtlzlwfsa.mp4,0
222,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/axulmlkufx.mp4,0
223,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/bcajvxttuv.mp4,0
224,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/crzvmqszan.mp4,0
225,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/pvrncpaovg.mp4,0
226,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/joxiekwyhw.mp4,0
227,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/vqjlmpdhge.mp4,0
228,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/owaxsjkxxe.mp4,0
229,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/qtudktftrc.mp4,0
230,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/uxhmnhoege.mp4,0
231,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/nqtlzuwvqt.mp4,0
232,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/rfahyynkuf.mp4,0
233,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/bhgjhzlage.mp4,0
234,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/fzdwvvaqwg.mp4,0
235,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/hwlizlhzjj.mp4,0
236,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/nojgizgrbw.mp4,0
237,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/akcijmdkaq.mp4,0
238,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/uwgcitwggp.mp4,0
239,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/qmwqnrhhyl.mp4,0
240,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/nanyjxjvlq.mp4,0
241,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/eaigdemyfo.mp4,0
242,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/gcyltgbrhb.mp4,0
243,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/aymwgrmlbt.mp4,0
244,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/gwypcwesyg.mp4,0
245,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/edggkddtuv.mp4,0
246,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/ygyhurweua.mp4,0
247,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/elxelcwfkc.mp4,0
248,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/gwpgbowzye.mp4,0
249,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/trzrrqxqwl.mp4,0
250,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/vlpmiheura.mp4,0
251,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/bcpsomlspv.mp4,0
252,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/klmaeumvul.mp4,0
253,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/znsntylmoo.mp4,0
254,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/krxbkladav.mp4,0
255,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/lurwdsohbu.mp4,0
256,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/saormighvs.mp4,0
257,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/ugskjblnmu.mp4,0
258,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/ibkgonjbjz.mp4,0
259,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/nmkvlryswx.mp4,0
260,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/ygqzmkxuru.mp4,0
261,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/rqjzgviqwd.mp4,0
262,/mnt/fs03/shared/datasets/dfdc_train_all/dfdc_train_part_6/hplemlikjw.mp4,0
